filename,year,session number,text,speaker,country/organization,language,gender,only text
UNSC_2011_SPV.6642_spch003.txt,2011,6642,The President: I thank the Secretary-General for his statement.  I give the floor to Ms. Bachelet.  ,The President,,English,u, I thank the Secretary-General for his statement.  I give the floor to Ms. Bachelet.  
UNSC_2011_SPV.6642_spch005.txt,2011,6642,The President: I thank Ms. Bachelet for her briefing.  I now give the floor to Mr. Kapambwe.   ,The President,,English,u, I thank Ms. Bachelet for her briefing.  I now give the floor to Mr. Kapambwe.   
UNSC_2011_SPV.6642_spch007.txt,2011,6642,"The President: I thank Mr. Kapambwe for his briefing.  I now give the floor to Ms. Orzala Ashraf Nemat,  ll-56959 ",The President,,English,u," I thank Mr. Kapambwe for his briefing.  I now give the floor to Ms. Orzala Ashraf Nemat,  ll-56959 "
UNSC_2011_SPV.6642_spch009.txt,2011,6642,The President: I thank Ms. Nemat for her statement.  I now give the floor to the members of the Security Council.  ,The President,,English,u, I thank Ms. Nemat for her statement.  I now give the floor to the members of the Security Council.  
UNSC_2011_SPV.6642_spch024.txt,2011,6642,"The President: I shall now make a statement in my capacity as the representative of Nigeria.  I would like to convey the appreciation of my delegation to Secretary-General Ban Ki-moon for taking time out of his busy schedule to attend this meeting to brief the Council on the important issue of women and peace and security. His report (S/2011/598*) and his comments here today provide the appropriate foundation on which to anchor our debate. I would also like to thank Ambassador Lazarus Kapambwe, President of the Economic and Social Council, Ms. Michelle Bachelet, Executive-Director of UN-Women, and Ms. Orzala Ashraf Nemat, of the NGO Working Group on Women, Peace and Security, for their very instructive briefings.  Although Ms. Bachelet aptly highlighted the modest progress made by Member States and the United Nations in advancing the agenda of resolution 1325 (2000), we must heed her warning that we are very far from sufficiently and systematically integrating women into the process of conflict prevention and peacebuilding. We believe that this is an auspicious moment in the history of the implementation of resolution 1325 (2000). The draft presidential statement that is to be adopted today could not have come at a better time, coming as it does in the aftermath of the recognition by the Nobel Committee of the role and participation of the three eminent women in conflict resolution and peace processes in their respective communities. While congratulating President Ellen Johnson-Sirleaf, Ms. Leymah Gbowee and Ms. Tawakkul Karman for their groundbreaking achievement, we share the hope of the Nobel Committee that this recognition of the important place of women in the peace process, which the draft presidential statement echoes loudly, is a watershed moment and paradigm shift in the global effort to implement resolution 1325 (2000).  We note with satisfaction that the draft presidential statement accords with the theme of this open debate, namely, ""The role and participation of women in conflict prevention and mediation"". Through the draft presidential statement, the Council recognizes that women can, and do, play crucial roles in the prevention of conflict. Nevertheless, it also notes that more needs to be done to create the enabling conditions for the participation of women in all stages of the peace process.  Such efforts at creating the right conditions for ensuring women's full participation should include increasing the participation and representation of women in preventive diplomacy initiatives. It should also include strengthening the capacities of the relevant Government institutions and women's organizations involved with conflict and post-conflict issues, the adequate representation of women in the negotiation and implementation of peace agreements, support for local women's peace initiatives, the promotion and protection of the human rights of women, higher levels of representation in decision-making roles, and ensuring proper coherence and coordination among the United Nations entities responsible for implementing the women, peace and security agenda in the entire United Nations system.  On the subject of United Nations coherence and effectiveness in particular, we recognize the important and central role of the United Nations Entity for Gender Equality and the Empowerment of Women (UN-Women), working in close partnership and collaboration with the Special Representatives of the Secretary-General on Sexual Violence in Conflict and for Children and Armed Conflict, respectively. The gaps and challenges hindering the full implementation of resolution 1325 (2000) are indeed substantial. National, regional and international actors must rededicate themselves to addressing them. We believe that developing and implementing national action plans constitutes a viable strategy for fulfilling the obligations under resolution 1325 (2000).  As a signatory to the Economic Community of West African States (ECOWAS) Dakar Declaration, Nigeria has committed itself to accelerating the national and regional implementation of resolution 1325 (2000). The Declaration calls for a regional action plan within ECOWAS to support national action plans. ECOWAS will coordinate and collaborate with the United Nations Office in West Africa and with UN-Women in this process.  Nigeria is also committed to fulfilling its obligations under the African Charter of Human and Peoples' Rights on the rights of women in Africa. As Ms. Bachelet has often said, the obstacles to women's political participation, which I believe have a direct bearing on their capacity to play an active role in preventive diplomacy and conflict prevention, are indeed enormous. Violence, poverty, lack of access to education and health care, and limited economic opportunities all combine to undermine the role of women and girls in conflict prevention, peace negotiations and peacebuilding. It is therefore necessary that we develop and take measures to address these inherent obstacles.  Promoting women's equality and empowerment is, in our view, one of the best ways to address the root causes of conflict and therefore prevent such conflict. I envisage a presidential statement along those lines in the near future.  We recognize the relevance and relationship between the Council's preventive diplomacy initiatives and its women, peace and security agenda. As women are usually some of the first and worst hit in any conflict, preventing conflicts from breaking out serves to ensure the peace and security of women and girls. Even as we all remain true to the provisions of resolution 1325 (2000), which focuses on armed conflict and post-conflict situations, it has become imperative to devote equal attention to conflict- prevention strategies, including the use of preventive diplomacy. It is gratifying to know that the Council has the opportunity every year to review the progress made in implementation of resolution 1325 (2000). We look forward to the inclusion in next year's report of the Secretary-General of, among other things, specific actions and achievements as well as the challenges faced in the implementation of the presidential statement that we will be adopting later today.  We also look forward to the high-level review to be held in 2015 on the progress made in the implementation of resolution 1325 (2000), confident that this and future presidential statements and initiatives of the Council will play pivotal roles in national, regional and global strategies on the women, peace and security agenda.  I now resume my functions as President of the Council.  The Council has before it the text of a draft statement by the President on behalf of the Council on the subject of today's meeting. I wish to thank Council members for their valuable contributions to this statement. In accordance with the understanding reached among the members of the Council, I shall take it that the members of the Security Council agree to the statement, which will be issued as a document of the Security Council under the symbol S/PRST/2011/20.  It is so decided.  I wish to remind all speakers to limit their statements to no more than four minutes, in order to enable the Council to carry out its work expeditiously. Delegations with lengthy statements are kindly requested to circulate the texts in writing and to deliver a condensed version when speaking in the Chamber.  I give the floor to the representative of Finland.  ",The President,,English,u," I shall now make a statement in my capacity as the representative of Nigeria.  I would like to convey the appreciation of my delegation to Secretary-General Ban Ki-moon for taking time out of his busy schedule to attend this meeting to brief the Council on the important issue of women and peace and security. His report (S/2011/598*) and his comments here today provide the appropriate foundation on which to anchor our debate. I would also like to thank Ambassador Lazarus Kapambwe, President of the Economic and Social Council, Ms. Michelle Bachelet, Executive-Director of UN-Women, and Ms. Orzala Ashraf Nemat, of the NGO Working Group on Women, Peace and Security, for their very instructive briefings.  Although Ms. Bachelet aptly highlighted the modest progress made by Member States and the United Nations in advancing the agenda of resolution 1325 (2000), we must heed her warning that we are very far from sufficiently and systematically integrating women into the process of conflict prevention and peacebuilding. We believe that this is an auspicious moment in the history of the implementation of resolution 1325 (2000). The draft presidential statement that is to be adopted today could not have come at a better time, coming as it does in the aftermath of the recognition by the Nobel Committee of the role and participation of the three eminent women in conflict resolution and peace processes in their respective communities. While congratulating President Ellen Johnson-Sirleaf, Ms. Leymah Gbowee and Ms. Tawakkul Karman for their groundbreaking achievement, we share the hope of the Nobel Committee that this recognition of the important place of women in the peace process, which the draft presidential statement echoes loudly, is a watershed moment and paradigm shift in the global effort to implement resolution 1325 (2000).  We note with satisfaction that the draft presidential statement accords with the theme of this open debate, namely, ""The role and participation of women in conflict prevention and mediation"". Through the draft presidential statement, the Council recognizes that women can, and do, play crucial roles in the prevention of conflict. Nevertheless, it also notes that more needs to be done to create the enabling conditions for the participation of women in all stages of the peace process.  Such efforts at creating the right conditions for ensuring women's full participation should include increasing the participation and representation of women in preventive diplomacy initiatives. It should also include strengthening the capacities of the relevant Government institutions and women's organizations involved with conflict and post-conflict issues, the adequate representation of women in the negotiation and implementation of peace agreements, support for local women's peace initiatives, the promotion and protection of the human rights of women, higher levels of representation in decision-making roles, and ensuring proper coherence and coordination among the United Nations entities responsible for implementing the women, peace and security agenda in the entire United Nations system.  On the subject of United Nations coherence and effectiveness in particular, we recognize the important and central role of the United Nations Entity for Gender Equality and the Empowerment of Women (UN-Women), working in close partnership and collaboration with the Special Representatives of the Secretary-General on Sexual Violence in Conflict and for Children and Armed Conflict, respectively. The gaps and challenges hindering the full implementation of resolution 1325 (2000) are indeed substantial. National, regional and international actors must rededicate themselves to addressing them. We believe that developing and implementing national action plans constitutes a viable strategy for fulfilling the obligations under resolution 1325 (2000).  As a signatory to the Economic Community of West African States (ECOWAS) Dakar Declaration, Nigeria has committed itself to accelerating the national and regional implementation of resolution 1325 (2000). The Declaration calls for a regional action plan within ECOWAS to support national action plans. ECOWAS will coordinate and collaborate with the United Nations Office in West Africa and with UN-Women in this process.  Nigeria is also committed to fulfilling its obligations under the African Charter of Human and Peoples' Rights on the rights of women in Africa. As Ms. Bachelet has often said, the obstacles to women's political participation, which I believe have a direct bearing on their capacity to play an active role in preventive diplomacy and conflict prevention, are indeed enormous. Violence, poverty, lack of access to education and health care, and limited economic opportunities all combine to undermine the role of women and girls in conflict prevention, peace negotiations and peacebuilding. It is therefore necessary that we develop and take measures to address these inherent obstacles.  Promoting women's equality and empowerment is, in our view, one of the best ways to address the root causes of conflict and therefore prevent such conflict. I envisage a presidential statement along those lines in the near future.  We recognize the relevance and relationship between the Council's preventive diplomacy initiatives and its women, peace and security agenda. As women are usually some of the first and worst hit in any conflict, preventing conflicts from breaking out serves to ensure the peace and security of women and girls. Even as we all remain true to the provisions of resolution 1325 (2000), which focuses on armed conflict and post-conflict situations, it has become imperative to devote equal attention to conflict- prevention strategies, including the use of preventive diplomacy. It is gratifying to know that the Council has the opportunity every year to review the progress made in implementation of resolution 1325 (2000). We look forward to the inclusion in next year's report of the Secretary-General of, among other things, specific actions and achievements as well as the challenges faced in the implementation of the presidential statement that we will be adopting later today.  We also look forward to the high-level review to be held in 2015 on the progress made in the implementation of resolution 1325 (2000), confident that this and future presidential statements and initiatives of the Council will play pivotal roles in national, regional and global strategies on the women, peace and security agenda.  I now resume my functions as President of the Council.  The Council has before it the text of a draft statement by the President on behalf of the Council on the subject of today's meeting. I wish to thank Council members for their valuable contributions to this statement. In accordance with the understanding reached among the members of the Council, I shall take it that the members of the Security Council agree to the statement, which will be issued as a document of the Security Council under the symbol S/PRST/2011/20.  It is so decided.  I wish to remind all speakers to limit their statements to no more than four minutes, in order to enable the Council to carry out its work expeditiously. Delegations with lengthy statements are kindly requested to circulate the texts in writing and to deliver a condensed version when speaking in the Chamber.  I give the floor to the representative of Finland.  "
UNSC_2011_SPV.6642_spch026.txt,2011,6642,The President: I give the floor to the representative of Austria. ,The President,,English,u, I give the floor to the representative of Austria. 
UNSC_2011_SPV.6642_spch030.txt,2011,6642,The President: I now give the floor to the representative of Liechtenstein.  ,The President,,English,u, I now give the floor to the representative of Liechtenstein.  
UNSC_2011_SPV.6642_spch032.txt,2011,6642,The President: I now give the floor to the representative of Maldives. ,The President,,English,u, I now give the floor to the representative of Maldives. 
UNSC_2011_SPV.6642_spch034.txt,2011,6642,The President: I now give the floor to the representative of Australia.  ,The President,,English,u, I now give the floor to the representative of Australia.  
UNSC_2011_SPV.6642_spch036.txt,2011,6642,The President: I now give the floor to the representative of Israel.  ,The President,,English,u, I now give the floor to the representative of Israel.  
UNSC_2011_SPV.6642_spch038.txt,2011,6642,The President: I now give the floor to the representative of Japan.  ,The President,,English,u, I now give the floor to the representative of Japan.  
UNSC_2011_SPV.6642_spch040.txt,2011,6642,The President: I now give the floor to the representative of Tunisia.  ,The President,,English,u, I now give the floor to the representative of Tunisia.  
UNSC_2011_SPV.6642_spch042.txt,2011,6642,The President: I now give the floor to the representative of Italy.  ,The President,,English,u, I now give the floor to the representative of Italy.  
UNSC_2011_SPV.6642_spch044.txt,2011,6642,The President: I now give the floor to the representative of Luxembourg.  ,The President,,English,u, I now give the floor to the representative of Luxembourg.  
UNSC_2011_SPV.6642_spch046.txt,2011,6642,The President: I now give the floor to the representative of Switzerland.  ,The President,,English,u, I now give the floor to the representative of Switzerland.  
UNSC_2011_SPV.6642_spch048.txt,2011,6642,The President: I now give the floor to the representative of Argentina.  ,The President,,English,u, I now give the floor to the representative of Argentina.  
UNSC_2011_SPV.6642_spch050.txt,2011,6642,"The President: I now give the floor to His Excellency Mr. Thomas Mayr-Harting, Head of the Delegation of the European Union to the United Nations.  ",The President,,English,u," I now give the floor to His Excellency Mr. Thomas Mayr-Harting, Head of the Delegation of the European Union to the United Nations.  "
UNSC_2011_SPV.6642_spch052.txt,2011,6642,The President: I give the floor to the representative of Angola.  ,The President,,English,u, I give the floor to the representative of Angola.  
UNSC_2011_SPV.6642_spch054.txt,2011,6642,The President: I now give the floor to the representative of Senegal.  ,The President,,English,u, I now give the floor to the representative of Senegal.  
UNSC_2011_SPV.6642_spch056.txt,2011,6642,"The President: There are still a number of speakers remaining on my list for this meeting. I intend, with the concurrence of the members of the Council, to suspend the meeting until 3 pm. prompt.  The meeting was suspended at 1.10pm. 11-56959 ",The President,,English,u," There are still a number of speakers remaining on my list for this meeting. I intend, with the concurrence of the members of the Council, to suspend the meeting until 3 pm. prompt.  The meeting was suspended at 1.10pm. 11-56959 "
UNSC_2011_SPV.6642Resumption1_spch001.txt,2011,6642,"The President: I would like to inform the Council that I have received letters from the representatives of Afghanistan, Fiji and Mexico. In accordance with rule 37 of the Council's provisional rules of procedure, I invite those representatives to participate in the meeting.  I wish to inform the Council that I have received a letter dated 28 October 2011 from the representative of Germany, in which he requests that the NATO Civilian Liaison Officer to the United Nations, Ms. Eirini Lemos-Maniati, be invited to participate in the consideration of the item in accordance with rule 39 of the Council's provisional rules of procedure.  There being no objection, it is so decided.  The President: I wish to remind all speakers to limit their statements to no more than four minutes in order to enable the Council to carry out its work expeditiously.  I now give the floor to the representative of Ukraine.   ",The President,,English,u," I would like to inform the Council that I have received letters from the representatives of Afghanistan, Fiji and Mexico. In accordance with rule 37 of the Council's provisional rules of procedure, I invite those representatives to participate in the meeting.  I wish to inform the Council that I have received a letter dated 28 October 2011 from the representative of Germany, in which he requests that the NATO Civilian Liaison Officer to the United Nations, Ms. Eirini Lemos-Maniati, be invited to participate in the consideration of the item in accordance with rule 39 of the Council's provisional rules of procedure.  There being no objection, it is so decided.  The President: I wish to remind all speakers to limit their statements to no more than four minutes in order to enable the Council to carry out its work expeditiously.  I now give the floor to the representative of Ukraine.   "
UNSC_2011_SPV.6642Resumption1_spch003.txt,2011,6642,The President: I now give the floor to the representative of Solomon Islands.  ,The President,,English,u, I now give the floor to the representative of Solomon Islands.  
UNSC_2011_SPV.6642Resumption1_spch005.txt,2011,6642,The President: I now give the floor to the representative of Estonia.  ,The President,,English,u, I now give the floor to the representative of Estonia.  
UNSC_2011_SPV.6642Resumption1_spch007.txt,2011,6642,The President: I now give the floor to the representative of Burundi.  ,The President,,English,u, I now give the floor to the representative of Burundi.  
UNSC_2011_SPV.6642Resumption1_spch009.txt,2011,6642,The President: I now give the floor to the representative of Ireland.  ,The President,,English,u, I now give the floor to the representative of Ireland.  
UNSC_2011_SPV.6642Resumption1_spch011.txt,2011,6642,The President: I now give the floor to the representative of Turkey.  ,The President,,English,u, I now give the floor to the representative of Turkey.  
UNSC_2011_SPV.6642Resumption1_spch013.txt,2011,6642,The President: I now give the floor to the representative of Nepal.  ,The President,,English,u, I now give the floor to the representative of Nepal.  
UNSC_2011_SPV.6642Resumption1_spch015.txt,2011,6642,The President: I give the floor to the representative of Bangladesh.  ,The President,,English,u, I give the floor to the representative of Bangladesh.  
UNSC_2011_SPV.6642Resumption1_spch017.txt,2011,6642,The President: I give the floor to the representative of Kenya.  ,The President,,English,u, I give the floor to the representative of Kenya.  
UNSC_2011_SPV.6642Resumption1_spch019.txt,2011,6642,The President: I now give the floor to the representative of the Sudan.  ,The President,,English,u, I now give the floor to the representative of the Sudan.  
UNSC_2011_SPV.6642Resumption1_spch021.txt,2011,6642,The President: I now give the floor to the representative of Kyrgyzstan.  ,The President,,English,u, I now give the floor to the representative of Kyrgyzstan.  
UNSC_2011_SPV.6642Resumption1_spch023.txt,2011,6642,The President: I now give the floor to the representative of Chile.  ,The President,,English,u, I now give the floor to the representative of Chile.  
UNSC_2011_SPV.6642Resumption1_spch025.txt,2011,6642,The President: I now give the floor to the representative of Peru.  ,The President,,English,u, I now give the floor to the representative of Peru.  
UNSC_2011_SPV.6642Resumption1_spch027.txt,2011,6642,The President: I now give the floor to the NATO Civilian Liaison Officer to the United Nations.  ,The President,,English,u, I now give the floor to the NATO Civilian Liaison Officer to the United Nations.  
UNSC_2011_SPV.6642Resumption1_spch029.txt,2011,6642,The President: I now give the floor to the representative of Spain.  ,The President,,English,u, I now give the floor to the representative of Spain.  
UNSC_2011_SPV.6642Resumption1_spch031.txt,2011,6642,The President: I now give the floor to the representative of Indonesia.  ,The President,,English,u, I now give the floor to the representative of Indonesia.  
UNSC_2011_SPV.6642Resumption1_spch033.txt,2011,6642,The President: I now give the floor to the representative of Croatia.  ,The President,,English,u, I now give the floor to the representative of Croatia.  
UNSC_2011_SPV.6642Resumption1_spch035.txt,2011,6642,The President: I now give the floor to the representative of Lithuania.  ,The President,,English,u, I now give the floor to the representative of Lithuania.  
UNSC_2011_SPV.6642Resumption1_spch037.txt,2011,6642,The President: I now give the floor to the representative of Vanuatu.  ,The President,,English,u, I now give the floor to the representative of Vanuatu.  
UNSC_2011_SPV.6642Resumption1_spch039.txt,2011,6642,The President: I now give the floor to the representative of Armenia.  ,The President,,English,u, I now give the floor to the representative of Armenia.  
UNSC_2011_SPV.6642Resumption1_spch041.txt,2011,6642,The President: I now give the floor to the representative of Timor-Leste.  ,The President,,English,u, I now give the floor to the representative of Timor-Leste.  
UNSC_2011_SPV.6642Resumption1_spch043.txt,2011,6642,The President: I now give the floor to the representative of Liberia.  ,The President,,English,u, I now give the floor to the representative of Liberia.  
UNSC_2011_SPV.6642Resumption1_spch045.txt,2011,6642,The President: I now give the floor to the representative of Kazakhstan.  ,The President,,English,u, I now give the floor to the representative of Kazakhstan.  
UNSC_2011_SPV.6642Resumption1_spch047.txt,2011,6642,The President: I give the floor to the representative of the Netherlands.  ,The President,,English,u, I give the floor to the representative of the Netherlands.  
UNSC_2011_SPV.6642Resumption1_spch049.txt,2011,6642,The President: I now give the floor to the representative of Mexico.  ,The President,,English,u, I now give the floor to the representative of Mexico.  
UNSC_2011_SPV.6642Resumption1_spch051.txt,2011,6642,The President: I now give the floor to the representative of Afghanistan.  ,The President,,English,u, I now give the floor to the representative of Afghanistan.  
UNSC_2011_SPV.6642Resumption1_spch053.txt,2011,6642,The President: I now give the floor to the representative of Fiji.  ,The President,,English,u, I now give the floor to the representative of Fiji.  
UNSC_2011_SPV.6642Resumption1_spch055.txt,2011,6642,The President: There are no more names inscribed on the list of speakers. The Security Council has thus concluded the present stage of its consideration of the item on its agenda.  The meeting rose at 6:15 pm. ,The President,,English,u, There are no more names inscribed on the list of speakers. The Security Council has thus concluded the present stage of its consideration of the item on its agenda.  The meeting rose at 6:15 pm. 
UNSC_2012_SPV.6722_spch001.txt,2012,6722,"The President (spoke in French): In accordance with rule 37 of the Council's provisional rules of procedure, I invite the representatives of Afghanistan, Armenia, Australia, Bangladesh, Belgium, Botswana, Brazil, Canada, Egypt, El Salvador, Estonia, Indonesia, Ireland, the Islamic Republic of Iran, Israel, Italy, Japan, Kenya, Luxembourg, Mexico, Nepal, Peru, the Republic of Korea, Spain, Sri Lanka, the Sudan, Sweden, Switzerland, the Syrian Arab Republic, Tunisia and Viet Nam to participate in this meeting.  In accordance with rule 39 of the Council's provisional rules of procedure, I invite Ms. Margot Wallstrom, Special Representative of the Secretary- General on Sexual Violence in Conflict, to participate in this meeting.  In accordance with rule 39 of the Council's provisional rules of procedure, I invite Mr. Herve Ladsous, Under-Secretary-General for Peacekeeping Operations, to participate in this meeting.  In accordance with rule 39 of the Council's provisional rules of procedure, I invite Ms. Amina Megheirbi, representative of the NGO Working Group on Women, Peace and Security, to participate in this meeting.  In accordance with rule 39 of the Council's provisional rules of procedure, I invite His Excellency Mr. Thomas Mayr-Harting, Head of the Delegation of the European Union to the United Nations, to participate in this meeting.  The Security Council will now begin its consideration of the item on its agenda.  I wish to draw the attention of Council members to document 5/2012/33, which contains the report of the Secretary-General on conflict-related sexual violence.  I now give the floor to Ms. Wallstrom. ",The President,,French,u," In accordance with rule 37 of the Council's provisional rules of procedure, I invite the representatives of Afghanistan, Armenia, Australia, Bangladesh, Belgium, Botswana, Brazil, Canada, Egypt, El Salvador, Estonia, Indonesia, Ireland, the Islamic Republic of Iran, Israel, Italy, Japan, Kenya, Luxembourg, Mexico, Nepal, Peru, the Republic of Korea, Spain, Sri Lanka, the Sudan, Sweden, Switzerland, the Syrian Arab Republic, Tunisia and Viet Nam to participate in this meeting.  In accordance with rule 39 of the Council's provisional rules of procedure, I invite Ms. Margot Wallstrom, Special Representative of the Secretary- General on Sexual Violence in Conflict, to participate in this meeting.  In accordance with rule 39 of the Council's provisional rules of procedure, I invite Mr. Herve Ladsous, Under-Secretary-General for Peacekeeping Operations, to participate in this meeting.  In accordance with rule 39 of the Council's provisional rules of procedure, I invite Ms. Amina Megheirbi, representative of the NGO Working Group on Women, Peace and Security, to participate in this meeting.  In accordance with rule 39 of the Council's provisional rules of procedure, I invite His Excellency Mr. Thomas Mayr-Harting, Head of the Delegation of the European Union to the United Nations, to participate in this meeting.  The Security Council will now begin its consideration of the item on its agenda.  I wish to draw the attention of Council members to document 5/2012/33, which contains the report of the Secretary-General on conflict-related sexual violence.  I now give the floor to Ms. Wallstrom. "
UNSC_2012_SPV.6722_spch003.txt,2012,6722,The President (spoke in French): I thank Ms. Wallstrom for her briefing.  I now give the floor to Mr. Ladsous.  ,The President,,French,u, I thank Ms. Wallstrom for her briefing.  I now give the floor to Mr. Ladsous.  
UNSC_2012_SPV.6722_spch005.txt,2012,6722,"The President (spoke in French): I thank Mr. Ladsous for his presentation, which sheds light on this tragic reality that we must eliminate at all cost.  I now give the floor to Ms. Megheirbi.  ",The President,,French,u," I thank Mr. Ladsous for his presentation, which sheds light on this tragic reality that we must eliminate at all cost.  I now give the floor to Ms. Megheirbi.  "
UNSC_2012_SPV.6722_spch007.txt,2012,6722,The President (spoke in French): I thank Ms. Megheirbi for her heartfelt statement.  I shall now give the floor to the members of the Security Council.  ,The President,,French,u, I thank Ms. Megheirbi for her heartfelt statement.  I shall now give the floor to the members of the Security Council.  
